广州,2015-8-28,73.00,42.00
广州,2015-8-29,65.00,43.00
广州,2015-8-30,53.00,30.00
广州,2015-8-31,54.00,30.00
广州,2015-9-1,50.00,30.00
广州,2015-9-2,45.00,20.00
广州,2015-9-3,57.00,30.00
广州,2015-9-4,75.00,30.00
广州,2015-9-5,82.00,28.00
广州,2015-9-6,66.00,27.00
广州,2015-9-7,58.00,30.00
广州,2015-9-8,125.00,43.00
广州,2015-9-9,157.00,59.00
广州,2015-9-10,136.00,59.00
广州,2015-9-11,150.00,55.00
广州,2015-9-12,75.00,54.00
广州,2015-9-13,79.00,58.00
广州,2015-9-14,63.00,45.00
广州,2015-9-15,59.00,42.00
广州,2015-9-16,64.00,46.00
广州,2015-9-17,95.00,48.00
广州,2015-9-18,110.00,55.00
广州,2015-9-19,80.00,47.00
广州,2015-9-20,48.00,30.00
广州,2015-9-21,63.00,29.00
广州,2015-9-22,55.00,39.00
广州,2015-9-23,96.00,33.00
广州,2015-9-24,72.00,32.00
广州,2015-9-25,86.00,43.00
广州,2015-9-26,60.00,40.00
广州,2015-9-27,55.00,34.00
广州,2015-9-28,69.00,46.00
广州,2015-9-29,68.00,49.00
广州,2015-9-30,88.00,65.00
广州,2015-10-1,78.00,57.00
广州,2015-10-2,52.00,34.00
广州,2015-10-3,51.00,31.00
广州,2015-10-4,30.00,15.00
广州,2015-10-5,44.00,18.00
广州,2015-10-6,68.00,33.00
广州,2015-10-7,52.00,26.00
广州,2015-10-8,49.00,31.00
广州,2015-10-9,46.00,29.00
广州,2015-10-10,38.00,22.00
广州,2015-10-11,49.00,15.00
广州,2015-10-12,88.00,41.00
广州,2015-10-13,102.00,54.00
广州,2015-10-14,131.00,91.00
广州,2015-10-15,119.00,90.00
广州,2015-10-16,101.00,63.00
广州,2015-10-17,93.00,50.00
广州,2015-10-18,82.00,54.00
广州,2015-10-19,83.00,61.00
广州,2015-10-20,75.00,52.00
广州,2015-10-21,67.00,46.00
广州,2015-10-22,70.00,49.00
广州,2015-10-23,73.00,50.00
广州,2015-10-24,80.00,56.00
广州,2015-10-25,70.00,50.00
广州,2015-10-26,65.00,44.00
广州,2015-10-27,77.00,48.00
广州,2015-10-28,84.00,62.00
广州,2015-10-29,61.00,43.00
广州,2015-10-30,67.00,48.00
广州,2015-10-31,41.00,23.00
广州,2015-11-1,33.00,11.00
广州,2015-11-2,51.00,27.00
广州,2015-11-3,70.00,42.00
广州,2015-11-4,83.00,54.00
广州,2015-11-5,84.00,62.00
广州,2015-11-6,72.00,38.00
广州,2015-11-7,73.00,44.00
广州,2015-11-8,63.00,35.00
广州,2015-11-9,56.00,31.00
广州,2015-11-10,47.00,26.00
广州,2015-11-11,67.00,48.00
广州,2015-11-12,71.00,50.00
广州,2015-11-13,39.00,18.00
广州,2015-11-14,64.00,22.00
广州,2015-11-15,64.00,39.00
广州,2015-11-16,62.00,27.00
广州,2015-11-17,60.00,28.00
广州,2015-11-18,94.00,45.00
广州,2015-11-19,85.00,56.00
广州,2015-11-20,79.00,57.00
广州,2015-11-21,72.00,52.00
广州,2015-11-22,51.00,34.00
广州,2015-11-23,45.00,26.00
广州,2015-11-24,68.00,38.00
广州,2015-11-25,55.00,24.00
广州,2015-11-26,37.00,17.00
广州,2015-11-27,57.00,29.00
广州,2015-11-28,84.00,49.00
广州,2015-11-29,95.00,71.00
广州,2015-11-30,64.00,42.00
广州,2015-12-1,85.00,61.00
广州,2015-12-2,78.00,47.00
广州,2015-12-3,44.00,17.00
广州,2015-12-4,44.00,21.00
广州,2015-12-5,50.00,23.00
广州,2015-12-6,33.00,8.00
广州,2015-12-7,40.00,17.00
广州,2015-12-8,52.00,25.00
广州,2015-12-9,53.00,19.00
广州,2015-12-10,53.00,18.00
广州,2015-12-11,52.00,24.00
广州,2015-12-12,69.00,48.00
广州,2015-12-13,90.00,67.00
广州,2015-12-14,47.00,14.00
广州,2015-12-15,43.00,30.00
广州,2015-12-16,69.00,50.00
广州,2015-12-17,48.00,20.00
广州,2015-12-18,68.00,34.00
广州,2015-12-19,101.00,52.00
广州,2015-12-20,105.00,75.00
广州,2015-12-21,115.00,87.00
广州,2015-12-22,166.00,126.00
广州,2015-12-23,162.00,123.00
广州,2015-12-24,78.00,44.00
广州,2015-12-25,44.00,18.00
广州,2015-12-26,52.00,25.00
广州,2015-12-27,54.00,19.00
广州,2015-12-28,49.00,30.00
广州,2015-12-29,72.00,52.00
广州,2015-12-30,57.00,40.00
广州,2015-12-31,70.00,51.00
广州,2016-1-1,88.00,65.00
广州,2016-1-2,105.00,79.00
广州,2016-1-3,153.00,117.00
广州,2016-1-4,99.00,74.00
广州,2016-1-5,70.00,25.00
广州,2016-1-6,48.00,20.00
广州,2016-1-7,63.00,29.00
广州,2016-1-8,62.00,36.00
广州,2016-1-9,78.00,50.00
广州,2016-1-10,82.00,46.00
广州,2016-1-11,53.00,12.00
广州,2016-1-12,48.00,22.00
广州,2016-1-13,54.00,30.00
广州,2016-1-14,64.00,43.00
广州,2016-1-15,53.00,23.00
广州,2016-1-16,57.00,32.00
广州,2016-1-17,47.00,17.00
广州,2016-1-18,60.00,27.00
广州,2016-1-19,63.00,41.00
广州,2016-1-20,68.00,49.00
广州,2016-1-21,48.00,16.00
广州,2016-1-22,38.00,12.00
广州,2016-1-23,29.00,20.00
广州,2016-1-24,48.00,28.00
广州,2016-1-25,53.00,23.00
广州,2016-1-26,72.00,29.00
广州,2016-1-27,73.00,36.00
广州,2016-1-28,77.00,25.00
广州,2016-1-29,68.00,18.00
广州,2016-1-30,48.00,19.00
广州,2016-1-31,49.00,20.00
广州,2016-2-1,32.00,5.00
广州,2016-2-2,33.00,20.00
广州,2016-2-3,57.00,40.00
广州,2016-2-4,58.00,41.00
广州,2016-2-5,42.00,24.00
广州,2016-2-6,68.00,40.00
广州,2016-2-7,53.00,27.00
广州,2016-2-8,130.00,99.00
广州,2016-2-9,82.00,60.00
广州,2016-2-10,75.00,55.00
广州,2016-2-11,56.00,38.00
广州,2016-2-12,44.00,26.00
广州,2016-2-13,36.00,21.00
广州,2016-2-14,30.00,18.00
广州,2016-2-15,30.00,17.00
广州,2016-2-16,43.00,30.00
广州,2016-2-17,48.00,32.00
广州,2016-2-18,75.00,54.00
广州,2016-2-19,82.00,60.00
广州,2016-2-20,62.00,43.00
广州,2016-2-21,79.00,58.00
广州,2016-2-22,60.00,35.00
广州,2016-2-23,39.00,11.00
广州,2016-2-24,34.00,14.00
广州,2016-2-25,49.00,32.00
广州,2016-2-26,60.00,28.00
广州,2016-2-27,60.00,25.00
广州,2016-2-28,89.00,44.00
广州,2016-2-29,85.00,58.00
广州,2016-3-1,109.00,82.00
广州,2016-3-2,116.00,76.00
广州,2016-3-3,98.00,52.00
广州,2016-3-4,94.00,48.00
广州,2016-3-5,92.00,56.00
广州,2016-3-6,98.00,73.00
广州,2016-3-7,70.00,41.00
广州,2016-3-8,70.00,38.00
广州,2016-3-9,59.00,29.00
广州,2016-3-10,30.00,5.00
广州,2016-3-11,39.00,27.00
广州,2016-3-12,55.00,39.00
广州,2016-3-13,54.00,25.00
广州,2016-3-14,47.00,27.00
广州,2016-3-15,68.00,49.00
广州,2016-3-16,59.00,36.00
广州,2016-3-17,68.00,37.00
广州,2016-3-18,88.00,65.00
广州,2016-3-19,67.00,48.00
广州,2016-3-20,60.00,42.00
广州,2016-3-21,73.00,30.00
广州,2016-3-22,80.00,28.00
广州,2016-3-23,68.00,21.00
广州,2016-3-24,42.00,18.00
广州,2016-3-25,58.00,36.00
广州,2016-3-26,87.00,45.00
广州,2016-3-27,70.00,42.00
广州,2016-3-28,92.00,59.00
广州,2016-3-29,109.00,75.00
广州,2016-3-30,120.00,91.00
广州,2016-3-31,175.00,132.00
广州,2016-4-1,129.00,98.00
广州,2016-4-2,67.00,44.00
广州,2016-4-3,64.00,44.00
广州,2016-4-4,54.00,30.00
广州,2016-4-5,62.00,30.00
广州,2016-4-6,52.00,26.00
广州,2016-4-7,50.00,31.00
广州,2016-4-8,53.00,35.00
广州,2016-4-9,54.00,34.00
广州,2016-4-10,68.00,35.00
广州,2016-4-11,59.00,33.00
广州,2016-4-12,64.00,25.00
广州,2016-4-13,93.00,40.00
广州,2016-4-14,70.00,49.00
广州,2016-4-15,58.00,34.00
广州,2016-4-16,54.00,35.00
广州,2016-4-17,50.00,32.00
广州,2016-4-18,45.00,15.00
广州,2016-4-19,77.00,33.00
广州,2016-4-20,74.00,34.00
广州,2016-4-21,73.00,45.00
广州,2016-4-22,74.00,37.00
广州,2016-4-23,85.00,45.00
广州,2016-4-24,70.00,37.00
广州,2016-4-25,59.00,35.00
广州,2016-4-26,48.00,26.00
广州,2016-4-27,62.00,31.00
广州,2016-4-28,53.00,28.00
广州,2016-4-29,72.00,52.00
广州,2016-4-30,85.00,63.00
广州,2016-5-1,54.00,36.00
广州,2016-5-2,49.00,29.00
广州,2016-5-3,47.00,28.00
广州,2016-5-4,59.00,41.00
广州,2016-5-5,42.00,24.00
广州,2016-5-6,43.00,25.00
广州,2016-5-7,53.00,26.00
广州,2016-5-8,42.00,22.00
广州,2016-5-9,38.00,22.00
广州,2016-5-10,55.00,20.00
广州,2016-5-11,110.00,28.00
广州,2016-5-12,147.00,53.00
广州,2016-5-13,110.00,47.00
广州,2016-5-14,57.00,34.00
广州,2016-5-15,68.00,27.00
广州,2016-5-16,63.00,24.00
广州,2016-5-17,68.00,48.00
广州,2016-5-18,100.00,41.00
广州,2016-5-19,59.00,32.00
广州,2016-5-20,59.00,30.00
广州,2016-5-21,42.00,17.00
广州,2016-5-22,51.00,22.00
广州,2016-5-23,85.00,31.00
广州,2016-5-24,97.00,51.00
广州,2016-5-25,109.00,42.00
广州,2016-5-26,87.00,34.00
广州,2016-5-27,33.00,15.00
广州,2016-5-28,40.00,18.00
广州,2016-5-29,52.00,29.00
广州,2016-5-30,53.00,30.00
广州,2016-5-31,52.00,22.00
广州,2016-6-1,65.00,22.00
广州,2016-6-2,75.00,22.00
广州,2016-6-3,64.00,22.00
广州,2016-6-4,62.00,23.00
广州,2016-6-5,60.00,27.00
广州,2016-6-6,120.00,46.00
广州,2016-6-7,117.00,35.00
广州,2016-6-8,49.00,24.00
广州,2016-6-9,44.00,25.00
广州,2016-6-10,42.00,21.00
广州,2016-6-11,39.00,24.00
广州,2016-6-12,44.00,23.00
广州,2016-6-13,56.00,37.00
广州,2016-6-14,45.00,27.00
广州,2016-6-15,40.00,19.00
广州,2016-6-16,53.00,22.00
广州,2016-6-17,74.00,30.00
广州,2016-6-18,36.00,17.00
广州,2016-6-19,47.00,16.00
广州,2016-6-20,58.00,18.00
广州,2016-6-21,50.00,19.00
广州,2016-6-22,52.00,20.00
广州,2016-6-23,83.00,19.00
广州,2016-6-24,103.00,22.00
广州,2016-6-25,80.00,23.00
广州,2016-6-26,51.00,18.00
广州,2016-6-27,58.00,25.00
广州,2016-6-28,48.00,23.00
广州,2016-6-29,38.00,17.00
广州,2016-6-30,39.00,15.00
广州,2016-7-1,34.00,14.00
广州,2016-7-2,32.00,17.00
广州,2016-7-3,28.00,15.00
广州,2016-7-4,30.00,13.00
广州,2016-7-5,40.00,16.00
广州,2016-7-6,49.00,21.00
广州,2016-7-7,108.00,30.00
广州,2016-7-8,89.00,44.00
广州,2016-7-9,111.00,47.00
广州,2016-7-10,63.00,30.00
广州,2016-7-11,67.00,48.00
广州,2016-7-12,50.00,20.00
广州,2016-7-13,54.00,26.00
广州,2016-7-14,48.00,23.00
广州,2016-7-15,50.00,29.00
广州,2016-7-16,43.00,25.00
广州,2016-7-17,57.00,24.00
广州,2016-7-18,45.00,21.00
广州,2016-7-19,35.00,18.00
广州,2016-7-20,35.00,17.00
广州,2016-7-21,52.00,17.00
广州,2016-7-22,95.00,22.00
广州,2016-7-23,118.00,27.00
广州,2016-7-24,160.00,32.00
广州,2016-7-25,202.00,38.00
广州,2016-7-26,86.00,25.00
广州,2016-7-27,40.00,16.00
广州,2016-7-28,87.00,28.00
广州,2016-7-29,96.00,28.00
广州,2016-7-30,113.00,40.00
广州,2016-7-31,192.00,54.00
广州,2016-8-1,89.00,44.00
广州,2016-8-2,30.00,14.00
广州,2016-8-3,39.00,17.00
广州,2016-8-4,39.00,19.00
广州,2016-8-5,103.00,32.00
广州,2016-8-6,113.00,39.00
广州,2016-8-7,107.00,48.00
广州,2016-8-8,100.00,50.00
广州,2016-8-9,84.00,58.00
广州,2016-8-10,72.00,35.00
广州,2016-8-11,77.00,40.00
广州,2016-8-12,82.00,59.00
广州,2016-8-13,75.00,34.00
广州,2016-8-14,37.00,15.00
广州,2016-8-15,33.00,10.00
广州,2016-8-16,37.00,12.00
广州,2016-8-17,25.00,9.00
广州,2016-8-18,32.00,12.00
广州,2016-8-19,48.00,20.00
广州,2016-8-20,90.00,38.00
广州,2016-8-21,90.00,44.00
广州,2016-8-22,118.00,43.00
广州,2016-8-23,155.00,46.00
广州,2016-8-24,78.00,56.00
广州,2016-8-25,197.00,71.00
广州,2016-8-26,122.00,53.00
广州,2016-8-27,57.00,28.00
广州,2016-8-28,47.00,31.00
广州,2016-8-29,119.00,43.00
广州,2016-8-30,128.00,52.00
广州,2016-8-31,131.00,66.00
广州,2016-9-1,50.00,21.00
广州,2016-9-2,53.00,25.00
广州,2016-9-3,53.00,37.00
广州,2016-9-4,59.00,42.00
广州,2016-9-5,58.00,27.00
广州,2016-9-6,58.00,30.00
广州,2016-9-7,63.00,29.00
广州,2016-9-8,67.00,38.00
广州,2016-9-9,64.00,30.00
广州,2016-9-10,48.00,22.00
广州,2016-9-11,53.00,27.00
广州,2016-9-12,60.00,18.00
广州,2016-9-13,61.00,26.00
广州,2016-9-14,66.00,29.00
广州,2016-9-15,61.00,38.00
广州,2016-9-16,45.00,30.00
广州,2016-9-17,44.00,24.00
广州,2016-9-18,49.00,18.00
广州,2016-9-19,79.00,32.00
广州,2016-9-20,65.00,42.00
广州,2016-9-21,91.00,43.00
广州,2016-9-22,102.00,48.00
广州,2016-9-23,129.00,53.00
广州,2016-9-24,164.00,47.00
广州,2016-9-25,201.00,64.00
广州,2016-9-26,179.00,78.00
广州,2016-9-27,94.00,70.00
广州,2016-9-28,70.00,51.00
广州,2016-9-29,38.00,15.00
广州,2016-9-30,48.00,15.00
广州,2016-10-1,52.00,28.00
广州,2016-10-2,40.00,22.00
广州,2016-10-3,38.00,20.00
广州,2016-10-4,50.00,28.00
广州,2016-10-5,61.00,35.00
广州,2016-10-6,54.00,38.00
广州,2016-10-7,48.00,33.00
广州,2016-10-8,35.00,21.00
广州,2016-10-9,44.00,30.00
广州,2016-10-10,62.00,30.00
广州,2016-10-11,52.00,32.00
广州,2016-10-12,46.00,32.00
广州,2016-10-13,39.00,23.00
广州,2016-10-14,42.00,23.00
广州,2016-10-15,52.00,34.00
广州,2016-10-16,50.00,33.00
广州,2016-10-17,59.00,42.00
广州,2016-10-18,33.00,23.00
广州,2016-10-19,42.00,11.00
广州,2016-10-20,48.00,23.00
广州,2016-10-21,42.00,20.00
广州,2016-10-22,65.00,42.00
广州,2016-10-23,70.00,44.00
广州,2016-10-24,50.00,31.00
广州,2016-10-25,48.00,25.00
广州,2016-10-26,69.00,39.00
广州,2016-10-27,72.00,37.00
广州,2016-10-28,85.00,48.00
广州,2016-10-29,53.00,36.00
广州,2016-10-30,37.00,24.00
广州,2016-10-31,51.00,25.00
广州,2016-11-1,38.00,16.00
广州,2016-11-2,33.00,16.00
广州,2016-11-3,43.00,21.00
广州,2016-11-4,90.00,41.00
广州,2016-11-5,166.00,84.00
广州,2016-11-6,100.00,70.00
广州,2016-11-7,101.00,54.00
广州,2016-11-8,72.00,40.00
广州,2016-11-9,43.00,17.00
广州,2016-11-10,47.00,11.00
广州,2016-11-11,53.00,24.00
广州,2016-11-12,107.00,62.00
广州,2016-11-13,107.00,75.00
广州,2016-11-14,105.00,52.00
广州,2016-11-15,114.00,80.00
广州,2016-11-16,95.00,57.00
广州,2016-11-17,105.00,70.00
广州,2016-11-18,113.00,85.00
广州,2016-11-19,103.00,68.00
广州,2016-11-20,80.00,43.00
广州,2016-11-21,68.00,26.00
广州,2016-11-22,50.00,25.00
广州,2016-11-23,38.00,10.00
广州,2016-11-24,39.00,11.00
广州,2016-11-25,45.00,15.00
广州,2016-11-26,45.00,10.00
广州,2016-11-27,58.00,18.00
广州,2016-11-28,64.00,30.00
广州,2016-11-29,82.00,41.00
广州,2016-11-30,80.00,54.00
广州,2016-12-1,87.00,64.00
广州,2016-12-2,80.00,59.00
广州,2016-12-3,85.00,55.00
广州,2016-12-4,102.00,66.00
广州,2016-12-5,97.00,72.00
广州,2016-12-6,69.00,50.00
广州,2016-12-7,92.00,63.00
广州,2016-12-8,98.00,53.00
广州,2016-12-9,110.00,58.00
广州,2016-12-10,112.00,68.00
广州,2016-12-11,102.00,68.00
广州,2016-12-12,94.00,45.00
广州,2016-12-13,100.00,59.00
广州,2016-12-14,46.00,30.00
广州,2016-12-15,44.00,25.00
广州,2016-12-16,55.00,33.00
广州,2016-12-17,94.00,41.00
广州,2016-12-18,108.00,56.00
广州,2016-12-19,113.00,57.00
广州,2016-12-20,128.00,83.00
广州,2016-12-21,119.00,83.00
广州,2016-12-22,57.00,26.00
广州,2016-12-23,65.00,36.00
广州,2016-12-24,87.00,49.00
广州,2016-12-25,83.00,45.00
广州,2016-12-26,72.00,43.00
广州,2016-12-27,37.00,18.00
广州,2016-12-28,59.00,37.00
广州,2016-12-29,64.00,34.00
广州,2016-12-30,88.00,42.00
广州,2016-12-31,107.00,60.00
广州,2017-1-1,111.00,80.00
广州,2017-1-2,123.00,91.00
广州,2017-1-3,125.00,95.00
广州,2017-1-4,115.00,87.00
广州,2017-1-5,205.00,155.00
广州,2017-1-6,124.00,94.00
广州,2017-1-7,108.00,64.00
广州,2017-1-8,91.00,63.00
广州,2017-1-9,81.00,38.00
广州,2017-1-10,101.00,64.00
广州,2017-1-11,87.00,65.00
广州,2017-1-12,50.00,32.00
广州,2017-1-13,51.00,9.00
广州,2017-1-14,52.00,20.00
广州,2017-1-15,51.00,23.00
广州,2017-1-16,58.00,30.00
广州,2017-1-17,57.00,28.00
广州,2017-1-18,68.00,37.00
广州,2017-1-19,51.00,32.00
广州,2017-1-20,40.00,22.00
广州,2017-1-21,75.00,55.00
广州,2017-1-22,61.00,44.00
广州,2017-1-23,78.00,47.00
广州,2017-1-24,83.00,54.00
广州,2017-1-25,76.00,55.00
广州,2017-1-26,73.00,55.00
广州,2017-1-27,67.00,50.00
广州,2017-1-28,114.00,88.00
广州,2017-1-29,52.00,37.00
广州,2017-1-30,41.00,30.00
广州,2017-1-31,48.00,33.00
广州,2017-2-1,33.00,22.00
广州,2017-2-2,42.00,30.00
广州,2017-2-3,57.00,42.00
广州,2017-2-4,75.00,55.00
广州,2017-2-5,55.00,39.00
广州,2017-2-6,57.00,37.00
广州,2017-2-7,67.00,49.00
广州,2017-2-8,60.00,30.00
广州,2017-2-9,42.00,27.00
广州,2017-2-10,78.00,57.00
广州,2017-2-11,65.00,47.00
广州,2017-2-12,77.00,54.00
广州,2017-2-13,105.00,63.00
广州,2017-2-14,111.00,64.00
广州,2017-2-15,108.00,52.00
广州,2017-2-16,104.00,44.00
广州,2017-2-17,115.00,53.00
广州,2017-2-18,122.00,72.00
广州,2017-2-19,78.00,59.00
广州,2017-2-20,90.00,56.00
广州,2017-2-21,76.00,32.00
广州,2017-2-22,85.00,38.00
广州,2017-2-23,42.00,17.00
广州,2017-2-24,40.00,21.00
广州,2017-2-25,45.00,15.00
广州,2017-2-26,57.00,32.00
广州,2017-2-27,83.00,47.00
广州,2017-2-28,104.00,71.00
广州,2017-3-1,81.00,51.00
广州,2017-3-2,80.00,38.00
广州,2017-3-3,109.00,60.00
广州,2017-3-4,106.00,62.00
广州,2017-3-5,88.00,54.00
广州,2017-3-6,55.00,28.00
广州,2017-3-7,55.00,29.00
广州,2017-3-8,57.00,34.00
广州,2017-3-9,76.00,47.00
广州,2017-3-10,83.00,48.00
广州,2017-3-11,72.00,37.00
广州,2017-3-12,98.00,62.00
广州,2017-3-13,101.00,62.00
广州,2017-3-14,56.00,22.00
广州,2017-3-15,68.00,35.00
广州,2017-3-16,78.00,51.00
广州,2017-3-17,81.00,50.00
广州,2017-3-18,87.00,60.00
广州,2017-3-19,85.00,36.00
广州,2017-3-20,100.00,46.00
广州,2017-3-21,76.00,42.00
广州,2017-3-22,93.00,35.00
广州,2017-3-23,90.00,42.00
广州,2017-3-24,86.00,33.00
广州,2017-3-25,48.00,14.00
广州,2017-3-26,55.00,19.00
广州,2017-3-27,98.00,36.00
广州,2017-3-28,102.00,46.00
广州,2017-3-29,87.00,46.00
广州,2017-3-30,83.00,41.00
广州,2017-3-31,63.00,18.00
广州,2017-4-1,74.00,21.00
广州,2017-4-2,97.00,35.00
广州,2017-4-3,121.00,48.00
广州,2017-4-4,90.00,34.00
广州,2017-4-5,64.00,32.00
广州,2017-4-6,92.00,42.00
广州,2017-4-7,82.00,41.00
广州,2017-4-8,65.00,29.00
广州,2017-4-9,52.00,23.00
广州,2017-4-10,52.00,22.00
广州,2017-4-11,56.00,28.00
广州,2017-4-12,45.00,15.00
广州,2017-4-13,58.00,25.00
广州,2017-4-14,98.00,52.00
广州,2017-4-15,102.00,38.00
广州,2017-4-16,77.00,37.00
广州,2017-4-17,94.00,35.00
广州,2017-4-18,90.00,40.00
广州,2017-4-19,80.00,40.00
